MachineIdentifier,Wdft_RegionIdentifier,Census_IsTouchEnabled,Census_IsSecureBootEnabled,IsSxsPassiveMode,Census_MDC2FormFactor,Census_OSWUAutoUpdateOptionsName,OsSuite,Census_IsPortableOperatingSystem,Census_ActivationChannel,Census_OSArchitecture,AutoSampleOptIn,Census_GenuineStateName,Census_IsPenCapable,Processor,ProductName,Census_PrimaryDiskTypeName,Platform,HasTpm,Census_HasOpticalDiskDrive,SkuEdition,IsBeta,OsPlatformSubRelease,Census_FlightRing,Census_OSInstallTypeName,Census_DeviceFamily,SmartScreen,HasDetections
8547538256e2f508de10cfc4fe75d07d,11,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,0
49c10f7d884a61b6b732c2627f26c4d6,10,1,0,0,AllInOne,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,0,Home,0,windows8.1,NOT_SET,Upgrade,Windows.Desktop,RequireAdmin,0
6d1a625188ec28c4d1b3bb1a4751db73,3,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
35957be31cde4f94cd7bfb231822f493,7,1,1,0,Convertible,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
e7d0f256dd9bf2de2bdc89e3ae838be2,15,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
b8c4bb462f607c587c171dee81b749ef,7,0,0,0,Desktop,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,Refresh,Windows.Desktop,Warn,0
10906c37c4e0db8f7209bb44d9f1dcea,1,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,0,Pro,0,rs1,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
4a39f6b09d91d27fb65847c5bbdfb5c6,15,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
e1fac36df64b9ce6b891274edf47b628,1,0,1,0,AllInOne,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
d6c15e90e85e25459fb46d8dd5eeda16,7,0,0,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,1,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
6f30eb24907f01f1bdfd23885dce7a5a,10,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
680d653875b104a92967cf554365703c,7,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
341daebedf251bedd33539cfe55100e3,9,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
45655b8bf92106e1594401b30564599b,11,0,0,0,Desktop,UNKNOWN,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,0
c418a55ba846e8dbd02cf2270c166acd,12,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
bf2d6ff5d599d58f4e180282eb9a9607,1,1,1,0,Detachable,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
5925c4071dc6bad5165a6cb554ccf13c,7,0,0,0,Notebook,Notify,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,1,Pro,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
1f8919c2a8b067749795d4c0a899f2cc,1,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,0
3aebd20696e89630836d25b5e1907a3e,1,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,0
6105a5d45c824ccbcf802098efda3b4a,7,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
fad67e75cf45ea5b1cd45931f7e9a7aa,10,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,0
0b41d617d77ab70f1700cfbe03aabf06,3,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
4605d2d422881597cc0b848c93fee0e0,15,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
49c810697035e08a87f9d85ae57f1d91,11,0,1,0,AllInOne,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
7c4c51865bd37134aa9f2805ce455bfb,3,0,1,0,AllInOne,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,1
e3cdd95084aff756d0e4d7982d9f523a,13,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,1,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,1
46c59f0c6b5aa6b2740a79d12896631c,15,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,0,Home,0,windows8.1,Retail,Refresh,Windows.Desktop,RequireAdmin,0
cf1fdb00bdb36583727dca01146241b2,3,0,1,0,Notebook,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
2dc17a7723a7bdb1f94e21a3040831fa,3,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
1d317001db9fa651691385adec06a38d,6,0,0,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Unknown,IBSClean,Windows.Desktop,ExistsNotSet,0
a95e25f94ae617ebc7ce576c03db8424,10,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
2c89420a883279bcf7756f9a8aa4773c,10,0,1,0,AllInOne,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Update,Windows.Desktop,ExistsNotSet,1
9d3b0fc8f514041b359ab929a5fe314e,3,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
2c7e7749b1fcfec972e40d3aabec519b,7,0,0,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
c1848bc9c27e7fb037be3569580174ea,1,0,0,0,Notebook,Notify,256,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,HDD,windows10,1,1,Pro,0,th2,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
21889e448ee38ae4fbf635a95a654079,15,0,1,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
6a0d46be44160ffa7100560e2327de45,15,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
986405255c7265171dbca926f51ded24,4,1,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,0
bf1f13ead591c3457dcc842b83234617,11,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
58b8eeb96d665c877c3e15d717fe8112,3,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,0
5a43047248b1a1cb1483d93b6acbefcd,11,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
71fb6e77cedeb67801cd79763307fa82,7,0,0,0,Desktop,FullAuto,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
1a1ef85931e2bc6f01316bad321f77bc,10,0,0,0,Desktop,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
ae552d8dddeea8bc549e728eda36d6e7,3,0,0,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
511b5e2700e50be46c683d921d4890ad,8,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
d9be45a6395c957e93df4c318f402e93,10,1,1,0,Convertible,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
9ceb23d7faeb2ec4ad8e7c7d60248858,5,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
594dec753c5b4fbf6012c8f376f83ba9,7,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,0
d631ee2f520796e291cae2b65ac72262,10,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
c177f984cc10ee0a47f87bd2beb96b6b,10,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
f14be53aa1f7a94c32fc50d356cb2e8e,1,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,Unspecified,windows10,1,1,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,Warn,1
b99754576de8a53cf08e2aeaecbe32ed,1,0,0,0,Notebook,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
4f5f9f5cba5edd2cb6c5b80e68536313,7,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,1
e532f6c708724e22ee5a83c7c2fb7e49,7,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
1124383e09b956349d7ac91dd54bb305,10,1,1,0,Convertible,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
58618647330bba5d884bfd3611e19a0e,3,0,0,0,Desktop,UNKNOWN,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,1,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
e2b7d0b9debd595e6b166532d201799e,11,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,OFFLINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
509b91253e2d5b883f5d4b0d067b6a37,3,0,0,0,Desktop,FullAuto,256,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
0cfb385711687830a4294f4b4861a754,1,1,1,0,Convertible,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,0
9b35841f5fc6cad5a3aba4c09c378e45,15,0,1,0,Notebook,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
6efa7f2c312ef8eddc0ef7b1c84655da,5,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
b06f2b3aebdebd98a68c397a7bafc26f,3,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
2ce20eac4f4a8da5485889567de42cae,11,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
22cae6f2a22d59aeaa30c53ac5d899c9,7,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Upgrade,Windows.Desktop,Off,1
5e92e477d701f18f48d9687abf94fb7a,10,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,th2,Retail,Other,Windows.Desktop,RequireAdmin,0
89fa2f59e33e6ff0ffea9640bde15799,1,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,th2,Retail,Other,Windows.Desktop,RequireAdmin,0
7323fe9287ec66fde1c41e67576bcfb4,3,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,1
6e7dd5717abd4514727bd8ddb5d516bf,15,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
8131bf61125ef5828a4027ed4f8d16cc,1,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,0
d27a3310aba934c1956df4c53817f282,1,0,0,0,Notebook,FullAuto,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Refresh,Windows.Desktop,RequireAdmin,0
07b5818ef8d661e071d984259010410b,11,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
04a806fec585ecc15fe69938a4064fb5,7,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
89f27ec28ca2d3623e65cc97ef2bd5a0,11,0,1,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
14bd33139a8f1724bf6ce0fe9bf299f0,10,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,1
06b472624c6738334df000eba0297951,10,1,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,Warn,0
5e2759b5262a1d237a278ed8665c5dac,4,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
7c4e693b7d47eac8e43dcb6657c91457,3,0,0,0,Notebook,UNKNOWN,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,1,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
43a3c9afd530116a29b42a5e685496cf,15,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
a71037c924170d4ec4fa57a095cfe2a0,3,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,1,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
8899571faef9c3c09e58182c860a5f63,1,0,0,0,Notebook,FullAuto,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
34e588227bb13809223cde7e04d0c8db,3,0,0,0,Desktop,UNKNOWN,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
ebfaf7e0bec7b52c5229edf004aa2ba8,3,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
d9a5c3095e6b6df4ba29a68c8f78b4c7,11,0,0,0,Notebook,FullAuto,256,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
c300ee100168abf40734900e947f7eaf,7,0,0,0,Desktop,Off,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
31f28cdc6aa9ae9ed295fba7ab581759,3,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
fb2807b34fe6f400640e9f9905823f1a,3,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
99792bd3df5bb01fa761ad02c9e1bdc4,3,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
321ad408bfe3e69c39380684cd775e15,5,0,0,0,Notebook,FullAuto,256,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
95cabad4e7acebeca7cb8411ad99a1b0,1,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,ExistsNotSet,1
c46fa4279fe5f85397cb9b2100782449,11,1,0,0,Convertible,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
2cafee5b4d173083fdaea1f619dbda73,1,0,0,0,Desktop,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,Unspecified,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
fce400385c6e7e047fa7916631824f79,3,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,th2,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
eb15c9a5f00f1082e92f3b2a57e0e41a,11,0,0,0,Notebook,UNKNOWN,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Enterprise,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,0
47cfc0f0c8a9c9d02b441bdd81273bb6,3,0,0,0,Desktop,FullAuto,768,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
9aa1bb3855237de05aa0367e27b96163,10,0,0,0,Desktop,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Pro,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
0a8e32ec83e1a2fa1a7fc5e9b9574cf4,4,0,0,0,Desktop,UNKNOWN,768,0,OEM:DM,amd64,0,OFFLINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
a15d2bf1a9a6f68f6ecb2fe8bb6a3a33,11,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
7836310109ccd2e074c791c4f1fb259b,15,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Education,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
4116e3b4231765293e754853035d81f3,11,0,0,0,Desktop,UNKNOWN,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,ExistsNotSet,1
1a1aab00487417696e5fc9aacce201ea,3,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
fea2128158d23a9460b02b06f4378f35,15,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
5bb08db7eaeeecdbe03d378be90710b6,15,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
9dc5c26118bdb0a17aad40e64fe51ae4,12,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,Prompt,0
0a294b1466f63705203de6c438983a7e,11,1,1,0,Convertible,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,0
d5bf7e9be331cb11dcbc487b03bc49cf,1,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs4,Retail,Update,Windows.Desktop,ExistsNotSet,1
349827cee3c65e7903199d82249cf090,11,0,0,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
9ba93fcc1588c9e2a576c2c7780cd010,10,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
